Price,Levy,Manufacturer,Category,Leather_Interior,Fuel_Type,Engine_Volume,Mileage,Cylinders,Gear_Box_Type,Drive_Wheels,Doors,Wheel,Color,Airbags,Levy_missing,Is_Turbo,Car_Age
17158,531.0,HYUNDAI,Sedan,Yes,Petrol,1.6,146816.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,14
12388,779.0,HONDA,Hatchback,No,Hybrid,1.3,95000.0,4.0,Automatic,Front,4-5,Right-hand drive,Black,8,1,0,14
17562,862.0,NISSAN,Jeep,Yes,Petrol,2.5,155000.0,4.0,Automatic,Front,4-5,Left wheel,Red,16,0,0,15
188,382.0,KIA,Sedan,Yes,Hybrid,2.4,172149.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,12
21639,779.0,Other,Sedan,Yes,Petrol,4.6,161000.0,8.0,Automatic,Front,4-5,Left wheel,White,10,1,0,18
33556,1211.0,BMW,Jeep,Yes,Diesel,3.0,143000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Brown,8,0,1,16
18503,584.0,HYUNDAI,Sedan,No,Petrol,1.8,48000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,0,0,12
17876,779.0,BMW,Jeep,Yes,Diesel,3.0,180000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Black,3,1,1,23
6586,779.0,NISSAN,Hatchback,No,CNG,1.5,1000.0,4.0,Variator,Front,4-5,Left wheel,Silver,2,1,0,20
16894,836.0,HYUNDAI,Sedan,Yes,Petrol,2.0,172253.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,16
5000,779.0,FORD,Microbus,No,Diesel,2.5,10000.0,4.0,Manual,Rear,2-3,Left wheel,White,0,1,0,36
10976,779.0,SUBARU,Jeep,No,Petrol,2.0,150000.0,4.0,Tiptronic,4x4,4-5,Right-hand drive,Black,4,1,1,22
17876,781.0,TOYOTA,Sedan,Yes,Hybrid,2.5,90000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,8,0,0,14
6586,706.0,SUBARU,Hatchback,No,Petrol,0.7,0.0,3.0,Variator,Front,4-5,Right-hand drive,Golden,2,0,0,15
5645,779.0,NISSAN,Minivan,No,Petrol,2.0,160000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,1,0,22
20385,779.0,KIA,Sedan,No,Hybrid,2.4,105000.0,6.0,Tiptronic,Front,4-5,Left wheel,White,6,1,0,13
2822,1202.0,NISSAN,Hatchback,No,Petrol,1.4,135000.0,4.0,Manual,Front,2-3,Left wheel,Red,4,0,0,25
314,915.0,Other,Jeep,Yes,Diesel,3.0,164011.0,6.0,Automatic,Rear,4-5,Left wheel,Blue,0,0,0,12
37580,1091.0,HYUNDAI,Universal,Yes,Diesel,2.5,145830.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,10
7683,779.0,MERCEDES-BENZ,Sedan,No,Petrol,2.0,415386.0,4.0,Manual,Rear,4-5,Left wheel,Silver,4,1,0,29
9747,790.0,HYUNDAI,Sedan,Yes,Diesel,1.6,179740.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,17
40092,730.0,SSANGYONG,Jeep,Yes,Petrol,1.6,55234.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,10
11604,843.0,TOYOTA,Sedan,No,Hybrid,1.5,149000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,8,0,0,18
17249,779.0,FORD,Microbus,No,Diesel,2.5,300000.0,4.0,Manual,Rear,4-5,Left wheel,White,4,1,1,28
10036,585.0,VOLKSWAGEN,Sedan,Yes,Petrol,1.8,62022.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,10,0,1,13
13764,503.0,TOYOTA,Hatchback,Yes,Petrol,1.5,116453.0,4.0,Automatic,Front,4-5,Left wheel,Yellow,4,0,0,14
11290,1714.0,MERCEDES-BENZ,Jeep,Yes,Petrol,3.5,52675.0,6.0,Automatic,Rear,4-5,Left wheel,Blue,12,0,0,9
22580,779.0,Other,Sedan,Yes,Petrol,2.5,193600.0,4.0,Tiptronic,Front,4-5,Left wheel,Red,8,1,0,12
11412,645.0,CHEVROLET,Sedan,Yes,Petrol,1.8,107271.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,15
10036,639.0,HYUNDAI,Sedan,Yes,LPG,2.0,404507.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,12
27435,640.0,HYUNDAI,Jeep,Yes,Diesel,2.0,167157.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,13
6895,1032.0,NISSAN,Hatchback,No,Petrol,1.2,60936.0,4.0,Variator,Front,4-5,Right-hand drive,Carnelian red,2,0,0,14
25402,777.0,TOYOTA,Sedan,Yes,Petrol,2.5,92800.0,6.0,Tiptronic,Front,4-5,Left wheel,White,10,0,0,12
18503,777.0,NISSAN,Jeep,No,Petrol,2.5,135700.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,6,0,0,12
12184,446.0,HONDA,Hatchback,Yes,Petrol,1.3,117811.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,0,12
19030,271.0,TOYOTA,Universal,Yes,Hybrid,1.5,66212.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,12
26858,502.0,HONDA,Hatchback,Yes,Petrol,1.5,55948.0,4.0,Automatic,Front,4-5,Left wheel,Orange,4,0,0,13
9722,1051.0,HONDA,Coupe,Yes,Petrol,2.4,103467.0,4.0,Automatic,Front,2-3,Left wheel,White,12,0,0,10
10349,779.0,TOYOTA,Jeep,No,LPG,2.7,218000.0,4.0,Automatic,4x4,2-3,Right-hand drive,Blue,2,1,0,29
15994,779.0,FORD,Sedan,Yes,Hybrid,2.5,185000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,10,1,0,16
27911,1058.0,LEXUS,Jeep,Yes,Petrol,3.5,62000.0,6.0,Tiptronic,Front,4-5,Left wheel,Black,12,0,0,14
24462,642.0,TOYOTA,Sedan,Yes,Petrol,2.0,172800.0,4.0,Automatic,Rear,4-5,Left wheel,White,8,0,0,14
12544,761.0,TOYOTA,Sedan,No,Petrol,1.8,140000.0,4.0,Variator,Front,4-5,Left wheel,Blue,4,0,0,16
5800,779.0,HONDA,Minivan,No,Petrol,2.3,275000.0,4.0,Tiptronic,Front,4-5,Right-hand drive,Black,4,1,0,23
100,779.0,MERCEDES-BENZ,Jeep,Yes,Petrol,3.5,200000.0,6.0,Automatic,4x4,4-5,Left wheel,Silver,8,1,0,19
12231,779.0,TOYOTA,Sedan,No,Hybrid,1.5,223560.0,4.0,Automatic,Front,4-5,Left wheel,White,2,1,0,18
14831,382.0,TOYOTA,Hatchback,Yes,Hybrid,1.5,181474.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,9
1646,640.0,VOLKSWAGEN,Sedan,Yes,Diesel,2.0,189949.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,13
11290,1266.0,HONDA,Hatchback,No,Hybrid,1.5,182000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,4,0,0,12
19757,531.0,FORD,Sedan,Yes,Petrol,1.6,117000.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,10,0,1,14
43545,697.0,HONDA,Sedan,Yes,Petrol,1.8,37064.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,11
9879,1266.0,TOYOTA,Sedan,No,Hybrid,1.5,108000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,4,0,0,12
29166,779.0,LEXUS,Jeep,Yes,Petrol,3.3,249600.0,6.0,Automatic,Front,4-5,Left wheel,Black,12,1,0,18
6899,2080.0,FORD,Microbus,No,Diesel,2.5,193000.0,4.0,Manual,Rear,4-5,Left wheel,Carnelian red,2,0,1,26
10036,779.0,BMW,Jeep,Yes,LPG,3.0,25000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,6,1,0,26
9408,779.0,TOYOTA,Jeep,No,Petrol,2.0,140000.0,4.0,Manual,4x4,4-5,Left wheel,Green,2,1,0,29
20071,779.0,HYUNDAI,Sedan,No,Hybrid,2.4,21920.0,6.0,Automatic,Front,4-5,Left wheel,Silver,11,1,0,13
39226,765.0,HYUNDAI,Jeep,Yes,Diesel,2.0,147808.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,11
5645,779.0,MERCEDES-BENZ,Sedan,No,CNG,1.8,46777.0,4.0,Manual,Rear,4-5,Left wheel,Grey,2,1,0,31
43952,880.0,SSANGYONG,Jeep,Yes,Diesel,1.6,73548.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,8
15681,779.0,TOYOTA,Universal,No,Diesel,2.2,222000.0,4.0,Manual,Front,4-5,Left wheel,Black,9,1,1,20
10036,779.0,TOYOTA,Sedan,No,Petrol,1.5,305600.0,4.0,Automatic,Front,4-5,Left wheel,White,0,1,0,20
21953,1888.0,BMW,Jeep,Yes,Petrol,3.0,216000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,12,0,0,19
6500,779.0,NISSAN,Minivan,No,Petrol,2.5,0.0,4.0,Automatic,Front,4-5,Right-hand drive,White,4,1,0,22
10976,779.0,MERCEDES-BENZ,Goods wagon,No,Diesel,2.2,316000.0,4.0,Manual,Rear,4-5,Left wheel,White,2,1,0,22
7056,875.0,MITSUBISHI,Hatchback,Yes,Petrol,1.0,60000.0,3.0,Automatic,Front,4-5,Right-hand drive,Blue,6,0,0,14
12717,645.0,CHEVROLET,Sedan,Yes,Petrol,1.8,121831.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,15
2901,503.0,HONDA,Jeep,Yes,Hybrid,1.5,146403.0,4.0,Automatic,Front,4-5,Left wheel,White,0,0,0,14
17562,779.0,MERCEDES-BENZ,Sedan,Yes,Diesel,3.0,376000.0,6.0,Tiptronic,Rear,4-5,Left wheel,White,0,1,0,19
39797,640.0,FORD,Sedan,Yes,Petrol,2.0,58901.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,13
23521,779.0,CHEVROLET,Hatchback,No,Plug-in Hybrid,1.4,112101.0,4.0,Automatic,Front,4-5,Left wheel,Grey,10,1,0,14
5331,1288.0,CHEVROLET,Jeep,Yes,Diesel,2.0,48529.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,19
862,784.0,HONDA,Sedan,Yes,Petrol,1.5,0.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,9
36228,640.0,HYUNDAI,Jeep,Yes,Diesel,2.0,174144.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,13
12544,1408.0,FORD,Microbus,No,Diesel,2.2,100000.0,4.0,Manual,Front,4-5,Left wheel,White,4,0,1,19
2195,586.0,TOYOTA,Hatchback,Yes,Hybrid,1.8,430278.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,14
11500,779.0,NISSAN,Jeep,Yes,LPG,2.0,142000.0,4.0,Automatic,4x4,>5,Right-hand drive,Silver,0,1,0,21
40092,831.0,SSANGYONG,Jeep,Yes,Diesel,1.6,52516.0,4.0,Automatic,Front,4-5,Left wheel,Red,4,0,0,9
6272,640.0,FORD,Sedan,No,Hybrid,2.0,178000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10,0,0,13
18817,586.0,MERCEDES-BENZ,Sedan,Yes,Petrol,1.8,89500.0,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,1,14
14700,779.0,TOYOTA,Sedan,No,Petrol,1.8,150000.0,4.0,Variator,Rear,4-5,Left wheel,Black,10,1,0,15
10820,1266.0,TOYOTA,Sedan,No,Hybrid,1.5,102000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,2,0,0,12
549,751.0,HYUNDAI,Sedan,Yes,Petrol,2.4,166774.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,13
627,900.0,CHEVROLET,Jeep,Yes,Petrol,2.4,78926.0,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,11
17249,779.0,VOLKSWAGEN,Sedan,Yes,Petrol,1.8,99000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,9,1,1,11
13485,779.0,TOYOTA,Sedan,No,Hybrid,2.5,123000.0,4.0,Manual,Rear,2-3,Left wheel,White,4,1,0,16
15053,475.0,Other,Coupe,Yes,Petrol,1.4,90000.0,4.0,Tiptronic,Front,4-5,Left wheel,Orange,6,0,0,14
3920,1104.0,BMW,Jeep,Yes,Diesel,3.0,201056.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,11
25716,1017.0,VOLKSWAGEN,Sedan,Yes,Petrol,2.0,131200.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10,0,1,9
24327,640.0,SSANGYONG,Jeep,Yes,Diesel,2.0,76788.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,13
6586,1325.0,Other,Sedan,Yes,Petrol,2.5,10392.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,7
6586,1282.0,KIA,Jeep,Yes,Diesel,2.0,78880.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,0,19
22715,503.0,TOYOTA,Hatchback,Yes,Petrol,1.5,45000.0,4.0,Automatic,Front,4-5,Left wheel,Orange,4,0,0,14
5225,247.0,HONDA,Universal,Yes,Hybrid,1.3,193895.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,12
20385,779.0,LEXUS,Sedan,Yes,Petrol,2.5,162300.0,6.0,Tiptronic,Rear,4-5,Left wheel,Grey,10,1,0,18
470,1091.0,TOYOTA,Sedan,Yes,Petrol,2.5,154314.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,10
19416,707.0,HYUNDAI,Sedan,Yes,Petrol,2.0,175221.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,15
20385,779.0,HYUNDAI,Sedan,Yes,Hybrid,2.4,104000.0,4.0,Automatic,Front,4-5,Left wheel,White,10,1,0,15
19130,1292.0,MERCEDES-BENZ,Jeep,Yes,Petrol,3.0,62938.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0,0,0,10
24029,1058.0,FORD,Sedan,Yes,Petrol,3.5,101315.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,14
6899,779.0,MERCEDES-BENZ,Sedan,No,Petrol,1.8,445908.0,4.0,Automatic,Rear,4-5,Left wheel,Black,2,1,0,29
15681,779.0,MERCEDES-BENZ,Sedan,Yes,Petrol,3.2,222000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Black,14,1,0,23
2000,779.0,AUDI,Sedan,Yes,Petrol,1.8,100000.0,4.0,Manual,Front,4-5,Left wheel,Black,1,1,0,31
13485,779.0,NISSAN,Jeep,Yes,Petrol,2.0,179000.0,4.0,Automatic,4x4,4-5,Right-hand drive,Black,1,1,0,21
3293,640.0,AUDI,Sedan,Yes,Petrol,2.0,151469.0,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,0,13
5642,779.0,FORD,Sedan,No,Diesel,1.8,168000.0,4.0,Manual,Rear,4-5,Left wheel,Green,2,1,1,34
19287,640.0,FORD,Sedan,No,Hybrid,2.0,97000.0,4.0,Variator,Front,4-5,Left wheel,Brown,12,0,0,13
6125,1282.0,CHEVROLET,Jeep,Yes,Diesel,2.0,75152.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,19
4500,779.0,OPEL,Hatchback,No,Petrol,1.8,13425.0,4.0,Manual,Front,4-5,Left wheel,Blue,4,1,0,29
1490,1399.0,MERCEDES-BENZ,Sedan,Yes,Petrol,3.5,249734.0,6.0,Automatic,4x4,4-5,Left wheel,Blue,12,0,0,16
10976,988.0,TOYOTA,Hatchback,No,Petrol,1.5,90000.0,4.0,Variator,Front,>5,Left wheel,Golden,8,0,0,19
27911,1327.0,TOYOTA,Sedan,Yes,Petrol,2.5,28784.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,8
4500,779.0,SUBARU,Sedan,No,Petrol,2.0,11111.0,4.0,Automatic,4x4,4-5,Right-hand drive,Black,6,1,0,22
470,333.0,SUBARU,Jeep,Yes,Hybrid,2.0,131872.0,4.0,Automatic,4x4,4-5,Left wheel,White,0,0,0,12
7527,779.0,NISSAN,Sedan,No,Petrol,1.5,160000.0,4.0,Variator,Front,4-5,Right-hand drive,Silver,0,1,0,19
12231,836.0,HYUNDAI,Jeep,Yes,Diesel,2.0,68876.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,16
14113,777.0,FORD,Sedan,No,Petrol,2.5,134000.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,12
11917,779.0,TOYOTA,Hatchback,No,Hybrid,1.3,155000.0,4.0,Variator,Front,4-5,Right-hand drive,White,4,1,0,14
15524,781.0,CHEVROLET,Sedan,No,Petrol,1.4,21786.0,4.0,Automatic,Front,4-5,Left wheel,Black,8,0,1,8
13172,585.0,TOYOTA,Hatchback,No,Hybrid,1.8,180000.0,4.0,Tiptronic,Front,4-5,Left wheel,Red,8,0,0,13
12544,642.0,FORD,Sedan,No,Petrol,2.0,139010.0,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,0,14
6586,364.0,CHEVROLET,Hatchback,Yes,Petrol,1.0,40079.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,14
12500,645.0,FORD,Goods wagon,No,Diesel,1.8,180000.0,4.0,Manual,Front,2-3,Left wheel,Green,2,0,1,15
7840,779.0,MERCEDES-BENZ,Sedan,No,Petrol,2.0,305125.0,4.0,Manual,Rear,4-5,Left wheel,Blue,4,1,0,29
20385,779.0,VOLKSWAGEN,Sedan,Yes,Petrol,1.8,159978.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,8,1,1,13
11604,779.0,TOYOTA,Hatchback,Yes,Hybrid,1.5,118000.0,4.0,Variator,Front,4-5,Right-hand drive,White,4,1,0,13
22357,642.0,CHEVROLET,Jeep,Yes,Diesel,2.0,132863.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,14
24775,779.0,MERCEDES-BENZ,Sedan,Yes,Petrol,3.5,163000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Black,8,1,0,18
15000,779.0,VOLKSWAGEN,Sedan,No,LPG,2.0,130000.0,4.0,Automatic,Front,4-5,Left wheel,White,8,1,0,14
32973,1086.0,Other,Jeep,Yes,Petrol,3.6,175788.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,14
3920,1104.0,BMW,Jeep,Yes,Diesel,3.0,201056.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0,0,0,11
21639,779.0,MERCEDES-BENZ,Sedan,No,Diesel,2.2,310000.0,4.0,Manual,Rear,4-5,Left wheel,Grey,10,1,1,16
12231,474.0,CHEVROLET,Sedan,No,Petrol,1.4,112000.0,4.0,Tiptronic,Front,4-5,Left wheel,Red,12,0,0,13
27463,1091.0,HYUNDAI,Universal,Yes,Diesel,2.5,203073.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,10
13172,753.0,HYUNDAI,Sedan,No,Hybrid,2.4,125000.0,4.0,Variator,Front,4-5,Left wheel,Silver,10,0,0,14
9095,779.0,VOLKSWAGEN,Goods wagon,No,LPG,1.4,220000.0,4.0,Manual,Front,2-3,Left wheel,Blue,4,1,0,23
23521,779.0,TOYOTA,Hatchback,Yes,Hybrid,1.8,107000.0,4.0,Automatic,Front,4-5,Left wheel,Blue,10,1,0,14
18817,779.0,TOYOTA,Hatchback,No,Hybrid,1.5,63000.0,4.0,Variator,Front,4-5,Left wheel,Orange,12,1,0,12
5645,1308.0,BMW,Jeep,Yes,Petrol,4.4,123622.0,8.0,Automatic,4x4,4-5,Left wheel,Silver,12,0,0,14
15681,3699.0,TOYOTA,Jeep,No,Petrol,4.5,223000.0,6.0,Automatic,4x4,4-5,Left wheel,Green,0,0,0,33
11604,779.0,OPEL,Jeep,No,Diesel,1.3,1373.0,4.0,Manual,Front,4-5,Left wheel,Pink,4,1,0,18
24571,640.0,CHEVROLET,Jeep,Yes,Diesel,2.0,153000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,13
11604,779.0,HONDA,Hatchback,Yes,Petrol,1.3,145000.0,4.0,Variator,Front,4-5,Right-hand drive,Blue,4,1,0,14
20385,779.0,BMW,Coupe,Yes,Petrol,3.5,130000.0,6.0,Manual,Rear,2-3,Right-hand drive,Black,8,1,1,19
12544,862.0,FORD,Sedan,Yes,Hybrid,2.5,82603.0,4.0,Automatic,Front,4-5,Left wheel,Blue,0,0,0,15
11300,988.0,TOYOTA,Sedan,No,Hybrid,1.5,150000.0,4.0,Automatic,Front,4-5,Left wheel,Carnelian red,12,0,0,19
36065,779.0,HYUNDAI,Jeep,No,Petrol,2.0,36800.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,8,1,0,9
4234,900.0,Other,Sedan,Yes,Petrol,2.4,0.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,11
7527,1345.0,KIA,Jeep,Yes,Diesel,2.5,74367.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,18
22260,639.0,CHEVROLET,Sedan,Yes,Petrol,2.0,120000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,12
9252,779.0,HONDA,Hatchback,No,Petrol,1.5,146500.0,4.0,Manual,Front,4-5,Right-hand drive,Black,2,1,0,19
9408,779.0,TOYOTA,Hatchback,Yes,Hybrid,1.5,320000.0,4.0,Tiptronic,Front,4-5,Left wheel,Golden,6,1,0,20
25716,779.0,AUDI,Jeep,Yes,Petrol,3.2,100000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Blue,8,1,0,14
6899,779.0,MERCEDES-BENZ,Sedan,Yes,Petrol,2.0,0.0,4.0,Automatic,Rear,4-5,Left wheel,Silver,4,1,0,28
1019,586.0,HYUNDAI,Sedan,Yes,Petrol,1.8,240560.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,14
17000,1488.0,NISSAN,Hatchback,Yes,Hybrid,1.2,0.0,3.0,Variator,Front,4-5,Right-hand drive,White,2,0,1,10
10000,1266.0,TOYOTA,Hatchback,No,Hybrid,1.5,98000.0,4.0,Automatic,Front,4-5,Right-hand drive,Brown,2,0,0,12
17249,475.0,CHEVROLET,Sedan,Yes,Petrol,1.4,122000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,6,0,1,14
14426,639.0,HYUNDAI,Sedan,Yes,Petrol,2.0,60800.0,4.0,Automatic,Front,4-5,Left wheel,Black,8,0,1,12
29793,779.0,TOYOTA,Microbus,No,Diesel,2.2,371500.0,4.0,Manual,4x4,4-5,Left wheel,White,2,1,1,22
17876,779.0,VOLKSWAGEN,Sedan,Yes,Petrol,2.5,106293.0,6.0,Tiptronic,Front,4-5,Left wheel,Beige,12,0,0,13
6586,690.0,HONDA,Hatchback,Yes,Petrol,1.5,0.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,10
11917,530.0,FORD,Sedan,Yes,Petrol,1.6,62000.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,6,0,0,13
29166,639.0,AUDI,Jeep,Yes,Petrol,2.0,71000.0,4.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,1,12
627,919.0,AUDI,Sedan,Yes,Petrol,3.0,168176.0,6.0,Automatic,4x4,4-5,Left wheel,Brown,12,0,0,14
16308,738.0,CHEVROLET,Sedan,No,Petrol,1.4,31109.0,4.0,Automatic,Front,4-5,Left wheel,Black,8,0,1,9
18503,779.0,BMW,Jeep,Yes,Petrol,3.0,270000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,10,1,0,21
2117,919.0,MERCEDES-BENZ,Sedan,Yes,Diesel,3.0,171221.0,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0,0,14
8781,779.0,LEXUS,Jeep,Yes,Petrol,3.0,230000.0,6.0,Automatic,4x4,4-5,Left wheel,Green,0,1,0,26
392,917.0,BMW,Jeep,Yes,Petrol,3.0,160813.0,6.0,Automatic,4x4,4-5,Left wheel,White,12,0,0,13
28000,779.0,HYUNDAI,Minivan,No,Diesel,2.5,196000.0,4.0,Manual,Rear,4-5,Left wheel,White,2,1,1,14
3136,779.0,NISSAN,Hatchback,No,Petrol,1.4,441745.0,4.0,Manual,Front,4-5,Left wheel,Green,2,1,0,30
16308,562.0,CHEVROLET,Sedan,Yes,Petrol,1.4,104000.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,10,0,1,11
7840,779.0,NISSAN,Hatchback,Yes,Petrol,1.5,199000.0,4.0,Automatic,Front,4-5,Right-hand drive,Grey,8,1,0,21
12231,531.0,FORD,Sedan,No,Petrol,1.6,82000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,4,0,1,14
1176,1077.0,HYUNDAI,Sedan,Yes,Petrol,2.0,16013.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,7
42218,1017.0,HYUNDAI,Jeep,Yes,Diesel,2.0,89736.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,9
18973,836.0,HYUNDAI,Sedan,Yes,Petrol,2.0,123648.0,4.0,Automatic,Front,4-5,Left wheel,Golden,4,0,0,16
46728,779.0,MERCEDES-BENZ,Sedan,Yes,Petrol,2.0,77000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,8,1,1,12
2352,1091.0,TOYOTA,Sedan,Yes,Petrol,2.5,78920.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,10
28821,749.0,Other,Jeep,Yes,Petrol,2.4,79197.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,12
24775,919.0,MERCEDES-BENZ,Jeep,Yes,Diesel,3.0,255114.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,14
43905,779.0,MERCEDES-BENZ,Minivan,No,Diesel,2.2,178000.0,4.0,Manual,Rear,4-5,Left wheel,Golden,8,1,1,16
8781,584.0,HYUNDAI,Sedan,Yes,Petrol,1.8,60000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10,0,0,12
5645,779.0,OPEL,Sedan,No,CNG,2.2,255100.0,4.0,Automatic,Front,4-5,Left wheel,Blue,2,1,0,25
33741,777.0,HYUNDAI,Minivan,Yes,Diesel,2.5,106200.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,12
4077,919.0,BMW,Jeep,Yes,Diesel,3.0,274098.0,6.0,Automatic,4x4,4-5,Left wheel,White,0,0,0,14
23521,900.0,HYUNDAI,Sedan,Yes,Petrol,2.4,91200.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,6,0,0,11
12701,420.0,KIA,Jeep,Yes,Hybrid,1.6,429.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,7
1803,1277.0,HYUNDAI,Sedan,Yes,Petrol,2.4,11314.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,8
19924,640.0,HYUNDAI,Jeep,Yes,Diesel,2.0,41204.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,13
6586,1286.0,KIA,Jeep,Yes,Diesel,2.0,63488.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,19
9408,779.0,MERCEDES-BENZ,Sedan,No,Petrol,2.0,219529.0,4.0,Manual,Rear,4-5,Left wheel,Purple,0,1,0,33
29166,779.0,HONDA,Sedan,No,Petrol,2.0,44821.0,4.0,Manual,Front,4-5,Left wheel,White,6,1,0,10
38217,639.0,CHEVROLET,Jeep,Yes,Diesel,2.0,48450.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,12
14426,585.0,HYUNDAI,Sedan,No,Petrol,1.8,80000.0,4.0,Automatic,Front,4-5,Left wheel,Brown,6,0,0,13
